transaction_id,customer_id,transaction_date,category,channel,amount_sgd
TXN531383,CUST105779,2026-04-10,Fashion,In-Store,47.01
TXN531384,CUST104762,2025-10-02,Toys & Baby,In-Store,51.52
TXN531385,CUST101742,2026-03-19,Toys & Baby,Online,50.33
TXN531386,CUST104701,2026-06-08,Home & Living,In-Store,152.4
TXN531387,CUST104252,2026-04-09,Sports & Outdoors,Online,75.61
TXN531388,CUST102821,2025-08-10,Toys & Baby,Online,84.85
TXN531389,CUST100136,2026-05-17,Sports & Outdoors,Online,56.71
TXN531390,CUST104387,2025-09-30,Electronics,Online,181.1
TXN531391,CUST101751,2025-11-26,Home & Living,In-Store,213.32
TXN531392,CUST101637,2026-02-22,Electronics,Online,398.44
TXN531393,CUST103152,2025-12-04,Home & Living,Online,293.8
TXN531394,CUST101601,2025-12-29,Sports & Outdoors,Online,155.59
TXN531395,CUST104324,2026-01-10,Electronics,Online,728.4
TXN531396,CUST101760,2025-11-13,Electronics,In-Store,374.22
TXN531397,CUST104861,2025-12-18,Toys & Baby,Online,57.28
TXN531398,CUST102629,2026-07-09,Home & Living,Online,192.32
TXN531399,CUST103090,2025-08-08,Toys & Baby,In-Store,42.44
TXN531400,CUST100214,2025-07-31,Home & Living,Online,231.56
TXN531401,CUST100121,2026-07-05,Groceries,Online,47.6
TXN531402,CUST101275,2026-07-27,Electronics,Online,544.66
TXN531403,CUST102091,2025-11-26,Fashion,In-Store,51.82
TXN531404,CUST101062,2025-09-19,Toys & Baby,Online,63.39
TXN531405,CUST103012,2025-10-07,Home & Living,In-Store,169.77
TXN531406,CUST103623,2025-12-24,Groceries,Online,36.39
TXN531407,CUST104842,2026-02-20,Toys & Baby,Online,34.95
TXN531408,CUST103077,2025-08-30,Sports & Outdoors,Online,186.15
TXN531409,CUST102204,2026-04-08,Home & Living,Online,58.12
TXN531410,CUST105555,2025-09-09,Groceries,Online,33.67
TXN531411,CUST102622,2026-01-10,Toys & Baby,In-Store,68.13
TXN531412,CUST101694,2026-01-13,Electronics,Online,807.82
TXN531413,CUST100462,2025-10-24,Beauty,Online,11.07
TXN531414,CUST101114,2025-12-31,Home & Living,In-Store,68.99
TXN531415,CUST104171,2025-09-17,Home & Living,In-Store,177.84
TXN531416,CUST101196,2025-09-14,Electronics,In-Store,465.4
TXN531417,CUST102190,2025-11-30,Sports & Outdoors,Online,174.23
TXN531418,CUST100166,2026-03-21,Electronics,Online,204.25
TXN531419,CUST102270,2025-12-07,Toys & Baby,Online,17.57
TXN531420,CUST103905,2025-08-05,Fashion,In-Store,34.32
TXN531421,CUST101318,2025-09-06,Sports & Outdoors,In-Store,43.41
TXN531422,CUST100023,2025-09-14,Beauty,Online,40.37
TXN531423,CUST105017,2026-01-16,Toys & Baby,In-Store,99.72
TXN531424,CUST104349,2025-08-13,Home & Living,Online,45.56
TXN531425,CUST105957,2026-03-20,Groceries,Online,20.0
TXN531426,CUST100825,2025-11-02,Sports & Outdoors,Online,93.73
TXN531427,CUST104086,2026-05-22,Electronics,In-Store,429.27
TXN531428,CUST101549,2026-04-13,Beauty,Online,39.7
TXN531429,CUST103011,2026-06-11,Electronics,Online,257.41
TXN531430,CUST104495,2026-03-16,Electronics,Online,649.51
TXN531431,CUST101019,2026-03-16,Fashion,Online,27.85
TXN531432,CUST102798,2026-04-30,Beauty,Online,81.83
TXN531433,CUST101620,2026-07-19,Sports & Outdoors,Online,225.0
TXN531434,CUST100935,2026-03-21,Electronics,Online,306.63
TXN531435,CUST104361,2025-12-08,Groceries,In-Store,42.7
TXN531436,CUST101556,2025-09-21,Electronics,Online,370.8
TXN531437,CUST103171,2025-09-13,Fashion,In-Store,46.7
TXN531438,CUST104181,2026-03-15,Electronics,Online,363.51
TXN531439,CUST102663,2025-12-07,Toys & Baby,Online,93.05
TXN531440,CUST100811,2026-06-30,Sports & Outdoors,In-Store,218.72
TXN531441,CUST100070,2025-08-05,Toys & Baby,Online,16.45
TXN531442,CUST102294,2026-04-11,Sports & Outdoors,Online,31.01
TXN531443,CUST105946,2025-08-26,Electronics,In-Store,247.0
TXN531444,CUST105836,2026-02-15,Sports & Outdoors,Online,41.32
TXN531445,CUST102696,2025-12-25,Beauty,In-Store,94.06
TXN531446,CUST102497,2026-01-22,Home & Living,In-Store,81.3
TXN531447,CUST103895,2026-06-12,Groceries,In-Store,41.63
TXN531448,CUST105011,2026-04-10,Groceries,In-Store,5.51
TXN531449,CUST103479,2026-05-19,Fashion,In-Store,38.95
TXN531450,CUST104367,2025-11-17,Sports & Outdoors,Online,115.76
TXN531451,CUST100145,2026-03-22,Groceries,Online,5.05
TXN531452,CUST105291,2025-09-23,Beauty,Online,90.1
TXN531453,CUST103233,2026-05-28,Beauty,Online,26.91
TXN531454,CUST102959,2026-01-21,Sports & Outdoors,Online,210.31
TXN531455,CUST101303,2026-02-28,Toys & Baby,Online,54.47
TXN531456,CUST100827,2026-07-10,Sports & Outdoors,In-Store,27.05
TXN531457,CUST102208,2025-07-31,Home & Living,In-Store,78.01
TXN531458,CUST105531,2025-12-14,Fashion,Online,105.85
TXN531459,CUST103366,2025-07-31,Sports & Outdoors,In-Store,78.45
TXN531460,CUST102473,2026-07-03,Electronics,In-Store,174.68
TXN531461,CUST100845,2025-10-28,Fashion,Online,118.17
TXN531462,CUST100379,2025-10-20,Home & Living,In-Store,141.9
TXN531463,CUST103654,2025-12-18,Groceries,Online,47.28
TXN531464,CUST105754,2026-06-11,Beauty,Online,63.9
TXN531465,CUST102694,2025-09-21,Sports & Outdoors,Online,199.59
TXN531466,CUST101426,2026-01-22,Electronics,Online,253.46
TXN531467,CUST102261,2025-08-12,Groceries,In-Store,11.63
TXN531468,CUST103055,2026-07-11,Groceries,In-Store,19.3
TXN531469,CUST104535,2025-09-23,Fashion,In-Store,59.18
TXN531470,CUST102727,2026-04-02,Sports & Outdoors,Online,140.62
TXN531471,CUST105570,2025-12-04,Sports & Outdoors,In-Store,25.19
TXN531472,CUST103860,2026-02-10,Beauty,In-Store,75.59
TXN531473,CUST100734,2026-02-02,Electronics,In-Store,303.61
TXN531474,CUST100700,2026-07-06,Beauty,Online,96.91
TXN531475,CUST103315,2026-03-15,Beauty,Online,112.41
TXN531476,CUST104839,2026-07-15,Fashion,Online,123.62
TXN531477,CUST103196,2026-02-20,Groceries,Online,33.18
TXN531478,CUST104844,2025-09-06,Electronics,In-Store,768.38
TXN531479,CUST100491,2026-06-01,Fashion,Online,111.89
TXN531480,CUST101974,2026-07-09,Beauty,Online,25.16
TXN531481,CUST100294,2026-04-25,Toys & Baby,Online,12.47
TXN531482,CUST102136,2026-03-24,Groceries,In-Store,31.49
TXN531483,CUST103425,2025-10-23,Home & Living,Online,260.69
TXN531484,CUST105564,2026-06-12,Electronics,In-Store,477.87
TXN531485,CUST102764,2025-12-08,Toys & Baby,In-Store,77.34
TXN531486,CUST102252,2026-06-05,Home & Living,Online,237.17
TXN531487,CUST104099,2026-04-05,Home & Living,Online,297.16
TXN531488,CUST104333,2026-03-15,Electronics,Online,489.45
TXN531489,CUST101032,2026-01-23,Sports & Outdoors,In-Store,32.24
TXN531490,CUST104225,2026-05-30,Groceries,Online,57.05
TXN531491,CUST103237,2026-03-15,Fashion,Online,119.74
TXN531492,CUST103049,2026-04-06,Beauty,Online,103.71
TXN531493,CUST105893,2026-05-03,Groceries,In-Store,5.94
TXN531494,CUST104639,2026-01-04,Sports & Outdoors,In-Store,80.0
TXN531495,CUST104908,2026-06-21,Groceries,Online,22.27
TXN531496,CUST104946,2025-08-03,Sports & Outdoors,Online,82.85
TXN531497,CUST103902,2026-01-17,Groceries,Online,41.41
TXN531498,CUST100152,2025-09-10,Fashion,In-Store,128.51
TXN531499,CUST102209,2025-12-12,Home & Living,Online,108.56
TXN531500,CUST104613,2025-11-14,Beauty,Online,91.81
TXN531501,CUST101085,2026-07-29,Electronics,In-Store,344.02
TXN531502,CUST105750,2025-09-14,Beauty,Online,72.34
TXN531503,CUST100043,2026-07-16,Beauty,In-Store,22.46
TXN531504,CUST103361,2026-05-10,Home & Living,Online,125.53
TXN531505,CUST100516,2026-05-22,Electronics,Online,250.19
TXN531506,CUST104573,2025-09-15,Sports & Outdoors,In-Store,188.52
TXN531507,CUST103716,2025-10-29,Fashion,In-Store,105.96
TXN531508,CUST102427,2026-04-08,Toys & Baby,In-Store,47.88
TXN531509,CUST100620,2025-11-04,Beauty,Online,62.71
TXN531510,CUST102715,2026-05-01,Home & Living,Online,134.54
TXN531511,CUST102100,2026-02-27,Toys & Baby,Online,71.07
TXN531512,CUST101133,2026-01-30,Fashion,Online,53.9
TXN531513,CUST101109,2025-07-30,Sports & Outdoors,In-Store,59.53
TXN531514,CUST105104,2026-07-10,Toys & Baby,In-Store,50.33
TXN531515,CUST101974,2026-01-26,Fashion,Online,24.8
TXN531516,CUST100608,2026-01-26,Fashion,In-Store,55.15
TXN531517,CUST100956,2025-12-02,Toys & Baby,Online,31.2
TXN531518,CUST103986,2026-03-11,Groceries,In-Store,29.44
TXN531519,CUST102215,2026-01-15,Electronics,Online,442.84
TXN531520,CUST100345,2026-07-07,Toys & Baby,Online,82.41
TXN531521,CUST100338,2025-08-24,Electronics,In-Store,530.92
TXN531522,CUST100365,2025-09-04,Toys & Baby,Online,27.09
TXN531523,CUST104441,2026-06-13,Fashion,In-Store,31.69
TXN531524,CUST105120,2026-05-23,Sports & Outdoors,In-Store,227.63
TXN531525,CUST105090,2026-07-09,Groceries,In-Store,54.71
TXN531526,CUST103277,2025-12-08,Electronics,Online,338.44
TXN531527,CUST102355,2026-01-10,Toys & Baby,In-Store,37.83
TXN531528,CUST101909,2025-12-20,Beauty,Online,32.22
TXN531529,CUST104488,2025-12-02,Sports & Outdoors,Online,207.58
TXN531530,CUST104865,2026-02-11,Toys & Baby,In-Store,99.81
TXN531531,CUST105643,2025-09-27,Home & Living,In-Store,154.43
TXN531532,CUST105913,2026-05-11,Fashion,Online,48.07
TXN531533,CUST104252,2026-02-01,Groceries,Online,12.03
TXN531534,CUST101159,2026-04-28,Toys & Baby,Online,28.79
TXN531535,CUST105777,2026-05-29,Electronics,In-Store,677.94
TXN531536,CUST100747,2026-04-09,Electronics,Online,893.1
TXN531537,CUST101684,2026-03-19,Fashion,Online,92.14
TXN531538,CUST105011,2026-07-17,Beauty,In-Store,31.26
TXN531539,CUST103083,2025-10-17,Home & Living,Online,109.39
TXN531540,CUST101471,2026-07-05,Sports & Outdoors,Online,67.41
TXN531541,CUST103139,2026-04-16,Fashion,Online,146.96
TXN531542,CUST104635,2026-03-18,Groceries,Online,12.42
TXN531543,CUST101651,2025-09-19,Beauty,Online,108.01
TXN531544,CUST103004,2025-12-18,Electronics,In-Store,702.28
TXN531545,CUST101735,2026-06-16,Sports & Outdoors,In-Store,67.05
TXN531546,CUST102385,2026-01-12,Sports & Outdoors,Online,87.83
TXN531547,CUST101277,2026-02-25,Electronics,In-Store,218.2
TXN531548,CUST104268,2026-04-25,Home & Living,In-Store,190.34
TXN531549,CUST101890,2025-11-12,Home & Living,Online,42.78
TXN531550,CUST103036,2026-07-07,Toys & Baby,In-Store,37.64
TXN531551,CUST104848,2026-03-21,Home & Living,Online,230.61
TXN531552,CUST100858,2025-09-30,Electronics,Online,690.97
TXN531553,CUST103990,2025-11-29,Home & Living,Online,64.74
TXN531554,CUST101984,2026-06-04,Fashion,Online,99.75
TXN531555,CUST102933,2025-08-04,Electronics,In-Store,141.47
TXN531556,CUST104322,2025-10-23,Sports & Outdoors,Online,98.46
TXN531557,CUST105553,2026-07-14,Beauty,Online,41.57
TXN531558,CUST105184,2025-09-12,Beauty,Online,95.55
TXN531559,CUST105417,2026-07-18,Beauty,Online,62.12
TXN531560,CUST100304,2026-01-29,Beauty,Online,18.69
TXN531561,CUST102528,2025-12-22,Groceries,In-Store,30.57
TXN531562,CUST104831,2026-04-19,Toys & Baby,Online,17.17
TXN531563,CUST104888,2025-08-16,Home & Living,Online,206.22
TXN531564,CUST102522,2025-10-15,Fashion,Online,46.23
TXN531565,CUST101725,2026-01-31,Sports & Outdoors,Online,220.49
TXN531566,CUST103295,2026-02-11,Beauty,In-Store,97.26
TXN531567,CUST104494,2026-02-10,Groceries,Online,47.45
TXN531568,CUST104174,2026-02-16,Groceries,In-Store,52.96
TXN531569,CUST101508,2026-05-08,Toys & Baby,In-Store,48.73
TXN531570,CUST100002,2025-12-04,Electronics,Online,859.75
TXN531571,CUST105338,2026-03-18,Toys & Baby,Online,46.64
TXN531572,CUST102679,2025-10-24,Electronics,Online,261.22
TXN531573,CUST105011,2026-07-28,Toys & Baby,Online,96.57
TXN531574,CUST105243,2026-05-27,Home & Living,In-Store,90.19
TXN531575,CUST105642,2026-01-19,Electronics,Online,140.09
TXN531576,CUST102118,2026-04-14,Toys & Baby,Online,88.36
TXN531577,CUST103977,2025-10-05,Toys & Baby,In-Store,25.24
TXN531578,CUST103591,2025-12-06,Fashion,Online,131.97
TXN531579,CUST100993,2025-10-18,Beauty,Online,57.41
TXN531580,CUST102628,2025-10-28,Fashion,Online,126.02
TXN531581,CUST102589,2026-02-19,Electronics,In-Store,322.96
TXN531582,CUST101153,2026-06-27,Electronics,Online,675.27
TXN531583,CUST102251,2026-02-20,Beauty,Online,69.9
TXN531584,CUST102624,2026-05-02,Fashion,In-Store,22.52
TXN531585,CUST104823,2025-11-24,Sports & Outdoors,Online,228.39
TXN531586,CUST105171,2025-08-14,Groceries,In-Store,37.16
TXN531587,CUST104327,2025-08-22,Home & Living,Online,183.7
TXN531588,CUST104851,2025-10-29,Home & Living,In-Store,30.53
TXN531589,CUST100602,2025-11-01,Sports & Outdoors,Online,100.65
TXN531590,CUST103350,2025-08-11,Beauty,Online,45.89
TXN531591,CUST101559,2026-01-28,Sports & Outdoors,Online,39.56
TXN531592,CUST102515,2026-07-25,Home & Living,In-Store,235.01
TXN531593,CUST104240,2025-08-31,Home & Living,Online,109.0
TXN531594,CUST105690,2026-01-06,Groceries,In-Store,17.24
TXN531595,CUST102141,2025-08-03,Home & Living,Online,291.94
TXN531596,CUST103475,2025-10-05,Toys & Baby,Online,80.64
TXN531597,CUST100657,2025-11-10,Sports & Outdoors,Online,172.39
TXN531598,CUST104121,2026-03-05,Toys & Baby,Online,60.7
TXN531599,CUST101433,2025-09-03,Electronics,In-Store,620.95
TXN531600,CUST102820,2025-08-29,Groceries,In-Store,57.73
TXN531601,CUST101958,2025-08-20,Sports & Outdoors,In-Store,200.84
TXN531602,CUST100311,2026-01-14,Beauty,In-Store,30.15
TXN531603,CUST104462,2026-01-02,Electronics,Online,370.86
TXN531604,CUST103732,2025-11-19,Beauty,Online,33.68
TXN531605,CUST104925,2026-04-13,Beauty,Online,87.63
TXN531606,CUST105686,2026-06-08,Electronics,Online,612.9
TXN531607,CUST102466,2025-11-04,Groceries,In-Store,36.95
TXN531608,CUST104550,2026-02-23,Toys & Baby,Online,45.82
TXN531609,CUST101864,2026-05-30,Toys & Baby,Online,91.46
TXN531610,CUST102603,2025-08-19,Sports & Outdoors,Online,218.11
TXN531611,CUST105032,2026-03-30,Toys & Baby,Online,11.76
TXN531612,CUST105408,2025-12-16,Fashion,Online,28.69
TXN531613,CUST102256,2026-03-06,Fashion,Online,44.45
TXN531614,CUST104839,2026-03-09,Sports & Outdoors,Online,61.95
TXN531615,CUST104607,2025-09-23,Beauty,In-Store,58.28
TXN531616,CUST101125,2025-10-01,Toys & Baby,Online,98.39
TXN531617,CUST103769,2026-02-21,Electronics,In-Store,425.21
TXN531618,CUST102977,2026-01-27,Groceries,In-Store,18.29
TXN531619,CUST100383,2025-12-14,Toys & Baby,In-Store,54.53
TXN531620,CUST103287,2026-06-19,Toys & Baby,In-Store,73.63
TXN531621,CUST105880,2025-09-17,Toys & Baby,Online,71.92
TXN531622,CUST104694,2026-01-08,Electronics,Online,659.79
TXN531623,CUST101212,2026-06-10,Home & Living,Online,260.62
TXN531624,CUST101330,2025-11-25,Beauty,In-Store,41.85
TXN531625,CUST101922,2025-11-24,Groceries,Online,9.9
TXN531626,CUST100106,2025-12-17,Sports & Outdoors,Online,183.98
TXN531627,CUST100448,2025-11-25,Beauty,In-Store,39.69
TXN531628,CUST104339,2025-09-25,Electronics,Online,667.63
TXN531629,CUST103284,2026-01-10,Sports & Outdoors,Online,103.48
TXN531630,CUST104198,2026-06-20,Beauty,Online,114.92
TXN531631,CUST104317,2025-09-02,Toys & Baby,In-Store,67.44
TXN531632,CUST100448,2026-02-18,Toys & Baby,In-Store,61.94
TXN531633,CUST105684,2026-01-17,Groceries,Online,48.12
TXN531634,CUST105816,2026-04-15,Electronics,In-Store,229.23
TXN531635,CUST100209,2026-06-02,Groceries,In-Store,32.49
TXN531636,CUST100414,2025-08-27,Home & Living,Online,263.06
TXN531637,CUST104935,2025-11-27,Home & Living,In-Store,188.62
TXN531638,CUST103665,2026-02-22,Beauty,In-Store,28.08
TXN531639,CUST105952,2026-02-27,Fashion,Online,55.49
TXN531640,CUST101485,2026-03-24,Toys & Baby,Online,76.86
TXN531641,CUST104796,2025-08-02,Electronics,In-Store,192.33
TXN531642,CUST103144,2026-04-17,Beauty,In-Store,43.69
TXN531643,CUST103338,2025-10-06,Toys & Baby,Online,32.33
TXN531644,CUST101260,2026-07-27,Electronics,Online,528.34
TXN531645,CUST103657,2026-06-10,Home & Living,Online,84.52
TXN531646,CUST102465,2026-05-06,Groceries,Online,41.09
TXN531647,CUST101326,2026-03-15,Beauty,In-Store,67.61
TXN531648,CUST105040,2026-02-05,Sports & Outdoors,In-Store,199.12
TXN531649,CUST101289,2026-06-02,Sports & Outdoors,Online,124.45
TXN531650,CUST101809,2026-03-27,Groceries,Online,18.38
TXN531651,CUST100531,2025-09-02,Groceries,In-Store,57.55
TXN531652,CUST104076,2026-04-29,Toys & Baby,Online,50.94
TXN531653,CUST101713,2026-07-18,Groceries,Online,58.95
TXN531654,CUST105753,2026-06-10,Sports & Outdoors,Online,44.48
TXN531655,CUST104466,2026-03-04,Toys & Baby,In-Store,92.53
TXN531656,CUST105423,2025-08-30,Fashion,In-Store,60.39
TXN531657,CUST101184,2026-05-15,Sports & Outdoors,Online,192.62
TXN531658,CUST103855,2025-12-28,Fashion,In-Store,50.96
TXN531659,CUST105300,2026-02-14,Sports & Outdoors,In-Store,131.02
TXN531660,CUST105774,2025-12-04,Groceries,Online,50.2
TXN531661,CUST103920,2025-10-13,Electronics,Online,146.96
TXN531662,CUST105693,2026-07-07,Sports & Outdoors,In-Store,155.31
TXN531663,CUST100890,2026-07-21,Fashion,In-Store,143.37
TXN531664,CUST100246,2025-09-15,Toys & Baby,Online,12.96
TXN531665,CUST102796,2026-04-24,Toys & Baby,Online,50.36
TXN531666,CUST101909,2026-02-14,Toys & Baby,Online,62.37
TXN531667,CUST105567,2025-09-27,Home & Living,Online,64.33
TXN531668,CUST100095,2025-09-03,Home & Living,Online,248.11
TXN531669,CUST101908,2026-04-14,Electronics,In-Store,437.16
TXN531670,CUST102101,2025-08-17,Beauty,In-Store,59.2
TXN531671,CUST104302,2026-04-07,Sports & Outdoors,In-Store,38.7
TXN531672,CUST100013,2025-12-20,Groceries,Online,26.47
TXN531673,CUST105120,2026-04-17,Electronics,In-Store,787.7
TXN531674,CUST105618,2026-04-02,Fashion,Online,42.28
TXN531675,CUST102911,2025-11-22,Groceries,Online,36.04
TXN531676,CUST100662,2025-09-18,Sports & Outdoors,In-Store,228.14
TXN531677,CUST100311,2025-09-09,Groceries,In-Store,45.7
TXN531678,CUST101556,2025-12-25,Sports & Outdoors,Online,150.68
TXN531679,CUST100819,2026-03-14,Groceries,In-Store,9.89
TXN531680,CUST103016,2026-02-08,Electronics,In-Store,427.07
TXN531681,CUST102462,2025-08-09,Sports & Outdoors,In-Store,111.78
TXN531682,CUST101158,2026-06-24,Beauty,In-Store,22.12
TXN531683,CUST105016,2026-06-04,Fashion,Online,68.89
TXN531684,CUST103617,2025-11-04,Beauty,In-Store,14.76
TXN531685,CUST103774,2025-09-14,Fashion,Online,30.43
TXN531686,CUST104126,2026-04-13,Beauty,In-Store,92.85
TXN531687,CUST105208,2026-03-22,Home & Living,In-Store,266.68
TXN531688,CUST104070,2026-04-15,Home & Living,Online,259.21
TXN531689,CUST100809,2026-05-29,Toys & Baby,Online,98.8
TXN531690,CUST102301,2026-01-30,Beauty,In-Store,106.79
TXN531691,CUST103126,2025-11-24,Electronics,In-Store,244.42
TXN531692,CUST101118,2026-02-07,Home & Living,Online,257.75
TXN531693,CUST105652,2026-04-29,Sports & Outdoors,Online,175.45
TXN531694,CUST101519,2026-02-02,Groceries,Online,36.86
TXN531695,CUST104645,2026-06-08,Toys & Baby,In-Store,72.03
TXN531696,CUST105714,2026-02-20,Fashion,In-Store,125.19
TXN531697,CUST101658,2026-02-01,Electronics,Online,247.63
TXN531698,CUST102738,2026-02-09,Toys & Baby,Online,44.68
TXN531699,CUST101496,2026-05-26,Fashion,Online,90.69
TXN531700,CUST104953,2026-04-27,Toys & Baby,In-Store,23.28
TXN531701,CUST104795,2026-01-20,Electronics,In-Store,176.84
TXN531702,CUST105380,2025-09-24,Sports & Outdoors,Online,152.93
TXN531703,CUST100383,2025-08-22,Home & Living,In-Store,58.1
TXN531704,CUST104457,2026-05-08,Toys & Baby,In-Store,61.19
TXN531705,CUST103488,2026-07-28,Toys & Baby,Online,41.04
TXN531706,CUST102544,2026-03-28,Sports & Outdoors,Online,63.67
TXN531707,CUST105357,2026-03-18,Sports & Outdoors,Online,101.14
TXN531708,CUST105221,2026-02-21,Beauty,Online,25.76
TXN531709,CUST104218,2025-12-16,Beauty,In-Store,86.99
TXN531710,CUST101039,2026-04-29,Beauty,Online,116.55
TXN531711,CUST101564,2026-02-01,Toys & Baby,In-Store,81.11
TXN531712,CUST100942,2026-07-13,Electronics,Online,174.57
TXN531713,CUST101543,2025-12-26,Home & Living,In-Store,161.7
TXN531714,CUST104653,2026-02-27,Electronics,Online,131.11
TXN531715,CUST102003,2026-07-21,Toys & Baby,In-Store,84.84
TXN531716,CUST101705,2025-09-02,Fashion,In-Store,134.18
TXN531717,CUST101497,2026-01-16,Fashion,Online,97.28
TXN531718,CUST100310,2026-05-24,Toys & Baby,In-Store,39.24
TXN531719,CUST102044,2025-12-01,Sports & Outdoors,Online,239.05
TXN531720,CUST100574,2025-10-01,Fashion,In-Store,102.65
TXN531721,CUST103382,2025-12-23,Electronics,In-Store,379.44
TXN531722,CUST101117,2026-03-06,Toys & Baby,In-Store,44.83
TXN531723,CUST101638,2026-07-14,Electronics,Online,702.93
TXN531724,CUST102877,2025-10-23,Beauty,Online,58.81
TXN531725,CUST102288,2026-06-21,Home & Living,In-Store,152.53
TXN531726,CUST101936,2026-02-02,Beauty,Online,28.65
TXN531727,CUST105745,2025-11-20,Sports & Outdoors,Online,97.68
TXN531728,CUST100359,2026-05-26,Toys & Baby,In-Store,87.95
TXN531729,CUST105302,2026-06-06,Electronics,Online,549.59
TXN531730,CUST105584,2025-11-26,Beauty,In-Store,46.45
TXN531731,CUST105808,2026-04-07,Sports & Outdoors,Online,162.47
TXN531732,CUST105193,2026-05-11,Toys & Baby,Online,66.59
TXN531733,CUST104876,2026-02-17,Toys & Baby,Online,79.64
TXN531734,CUST101424,2025-09-07,Electronics,Online,641.51
TXN531735,CUST101088,2026-02-19,Electronics,In-Store,654.48
TXN531736,CUST103634,2026-06-06,Fashion,Online,109.98
TXN531737,CUST103212,2026-07-09,Electronics,Online,319.88
TXN531738,CUST104348,2026-01-11,Electronics,In-Store,896.5
TXN531739,CUST100718,2026-02-15,Sports & Outdoors,In-Store,147.47
